NAME,LOCALITY,GDA_LAT,GDA_LONG
,,-34.81646,115.42787
,,-31.53667,115.48552
,,-34.01842,115.44287
,,-33.20579,115.45749
,,-32.37853,115.47173
,,-34.80196,115.42847
,,-31.52217,115.48604
,,-34.00392,115.44345
,,-33.19128,115.45806
,,-32.36404,115.47226
,,-34.78745,115.42907
,,-31.50766,115.48656
,,-33.98942,115.44403
,,-32.34953,115.4728
,,-33.17678,115.45862
,,-34.77296,115.42967
,,-31.49315,115.48708
,,-33.97491,115.44461
,,-32.33502,115.47334
,,-33.16228,115.45917
,,-34.75845,115.43027
,,-31.47865,115.4876
,,-33.96041,115.44519
,,-32.32052,115.47388
,,-33.14777,115.45973
,,-31.46414,115.48812
,,-34.74395,115.43087
,,-33.94591,115.44576
,,-32.30601,115.47442
,,-33.13326,115.46029
,,-31.44962,115.48864
,,-34.72945,115.43147
,,-33.9314,115.44634
,,-32.2915,115.47496
,,-33.11875,115.46085
,,-31.43511,115.48916
,,-34.71495,115.43207
,,-32.277,115.4755
,,-33.9169,115.44692
,,-33.10425,115.46141
,,-31.42061,115.48968
,,-34.70045,115.43266
,,-32.26249,115.47604
,,-33.9024,115.4475
,,-33.08974,115.46197
,,-31.4061,115.4902
,,-34.68595,115.43326
,,-32.24798,115.47657
,,-33.8879,115.44808
,,-33.07524,115.46252
,,-31.39159,115.49071
,,-34.67144,115.43386
,,-32.23347,115.47711
,,-33.87339,115.44865
,,-33.06074,115.46308
,,-31.37708,115.49123
,,-32.21897,115.47765
,,-34.65694,115.43445
,,-33.85888,115.44923
,,-33.04623,115.46365
,,-31.36257,115.49175
,,-32.20446,115.47818
,,-34.64244,115.43505
,,-33.84439,115.4498
,,-33.03173,115.4642
,,-31.34806,115.49227
,,-32.18995,115.47872
,,-34.62794,115.43565
,,-33.01723,115.46475
,,-33.82988,115.45038
,,-31.33356,115.49278
,,-32.17545,115.47926
,,-34.61343,115.43624
,,-33.00272,115.46531
,,-33.81537,115.45096
,,-31.31904,115.4933
,,-32.16094,115.47979
,,-34.59894,115.43684
,,-32.98821,115.46586
,,-31.30453,115.49381
,,-33.80088,115.45153
,,-32.14643,115.48033
,,-31.29002,115.49433
,,-32.97371,115.46642
,,-34.58443,115.43743
,,-33.78637,115.4521
,,-32.13192,115.48086
,,-31.27552,115.49484
,,-32.9592,115.46697
,,-34.56993,115.43802
,,-33.77187,115.45268
,,-32.11741,115.4814
,,-31.26101,115.49536
,,-32.94469,115.46752
,,-34.55542,115.43862
,,-33.75737,115.45325
,,-32.1029,115.48193
,,-31.24649,115.49587
,,-32.93019,115.46808
,,-34.54093,115.43921
,,-33.74286,115.45383
,,-32.08839,115.48246
,,-31.23199,115.49639
,,-32.91569,115.46863
,,-34.52642,115.4398
,,-33.72835,115.4544
,,-32.07389,115.483
,,-31.21748,115.4969
,,-32.90118,115.46918
,,-33.71386,115.45497
,,-34.51192,115.44039
,,-32.05938,115.48353
,,-31.20297,115.49741
,,-32.88667,115.46973
,,-33.69935,115.45554
,,-34.49742,115.44099
,,-32.04487,115.48406
,,-31.18846,115.49793
,,-32.87217,115.47029
,,-33.68484,115.45611
,,-34.48292,115.44158
,,-32.03037,115.48459
,,-31.17395,115.49844
,,-32.85766,115.47084
,,-33.67034,115.45668
,,-34.46841,115.44217
,,-32.01586,115.48513
,,-31.15944,115.49895
,,-32.84315,115.47139
,,-33.65584,115.45726
,,-34.45391,115.44276
,,-32.00135,115.48566
,,-31.14493,115.49946
,,-32.82865,115.47194
,,-33.64133,115.45783
,,-31.98685,115.48619
,,-34.43941,115.44335
,,-31.13042,115.49997
,,-32.81415,115.47249
,,-33.62683,115.4584
,,-31.97234,115.48672
,,-31.11591,115.50048
,,-34.4249,115.44394
,,-32.79964,115.47304
,,-33.61233,115.45896
,,-31.1014,115.50099
,,-31.95783,115.48725
,,-34.41041,115.44453
,,-35.19389,115.42976
,,-32.78514,115.47359
,,-31.08689,115.5015
,,-31.94333,115.48778
,,-33.59782,115.45953
,,-34.3959,115.44512
,,-35.17939,115.43037
,,-32.77063,115.47414
,,-31.07238,115.50201
,,-31.92882,115.48831
,,-33.58331,115.4601
,,-34.3814,115.44571
,,-35.16489,115.43098
,,-32.75612,115.47469
,,-31.05787,115.50252
,,-31.91431,115.48884
,,-33.56882,115.46067
,,-34.3669,115.44629
,,-35.15039,115.43159
,,-32.74161,115.47523
,,-31.04337,115.50303
,,-31.89979,115.48937
,,-33.55431,115.46124
,,-34.3524,115.44688
,,-35.13589,115.43219
,,-32.72711,115.47578
,,-31.02885,115.50354
,,-31.88529,115.4899
,,-33.5398,115.46181
,,-34.33789,115.44747
,,-35.12139,115.4328
,,-32.7126,115.47633
,,-31.01434,115.50405
,,-31.87078,115.49042
,,-33.5253,115.46237
,,-34.32339,115.44805
,,-35.10688,115.43341
,,-32.69809,115.47688
,,-30.99983,115.50456
,,-31.85627,115.49095
,,-33.5108,115.46294
,,-34.30889,115.44864
,,-30.98532,115.50507
,,-32.68359,115.47742
,,-35.09239,115.43401
,,-31.84177,115.49148
,,-33.49629,115.46351
,,-34.29439,115.44923
,,-32.66908,115.47797
,,-35.07789,115.43462
,,-31.82726,115.492
,,-33.48179,115.46407
,,-34.27988,115.44981
,,-32.65457,115.47852
,,-31.81275,115.49253
,,-35.06338,115.43522
,,-33.46729,115.46464
,,-34.26539,115.4504
,,-32.64007,115.47906
,,-31.79825,115.49305
,,-35.04889,115.43583
,,-33.45278,115.4652
,,-34.25088,115.45098
,,-32.62557,115.47961
,,-31.78374,115.49358
,,-35.03438,115.43643
,,-33.43828,115.46577
,,-32.61106,115.48015
,,-34.23637,115.45157
,,-31.76922,115.4941
,,-35.01988,115.43704
,,-33.42377,115.46633
,,-32.59656,115.4807
,,-31.75471,115.49463
,,-34.22188,115.45215
,,-35.00539,115.43764
,,-33.40926,115.46689
,,-32.58205,115.48124
,,-31.74021,115.49515
,,-34.20737,115.45273
,,-34.99088,115.43824
,,-33.39476,115.46746
,,-32.56754,115.48178
,,-31.7257,115.49568
,,-34.19287,115.45332
,,-34.97638,115.43885
,,-33.38026,115.46802
,,-31.71119,115.4962
,,-32.55303,115.48233
,,-34.17837,115.4539
,,-34.96189,115.43945
,,-33.36575,115.46858
,,-31.69669,115.49673
,,-32.53853,115.48287
,,-34.16387,115.45448
,,-34.94738,115.44005
,,-33.35125,115.46914
,,-31.68218,115.49725
,,-32.52402,115.48341
,,-34.14936,115.45506
,,-34.93288,115.44065
,,-33.33675,115.46971
,,-31.66766,115.49777
,,-32.50951,115.48395
,,-34.13486,115.45564
,,-33.32224,115.47027
,,-34.91838,115.44125
,,-31.65316,115.49829
,,-32.49501,115.48449
,,-34.12036,115.45623
,,-33.30773,115.47083
,,-31.63865,115.49881
,,-34.90388,115.44186
,,-32.4805,115.48503
,,-34.10585,115.45681
,,-33.29323,115.47139
,,-31.62414,115.49933
,,-34.88938,115.44246
,,-32.46599,115.48557
,,-34.09135,115.45739
,,-31.60963,115.49986
,,-33.27873,115.47195
,,-32.45148,115.48611
,,-34.87488,115.44306
,,-34.07685,115.45797
,,-31.59512,115.50038
,,-33.26422,115.47251
,,-32.43698,115.48665
,,-34.86038,115.44366
,,-34.06234,115.45855
,,-31.58061,115.5009
,,-33.24971,115.47307
,,-32.42247,115.48719
,,-34.84587,115.44425
,,-34.04784,115.45912
,,-31.5661,115.50142
,,-33.23521,115.47363
,,-32.40796,115.48774
,,-34.83138,115.44485
,,-34.03334,115.4597
,,-31.5516,115.50194
,,-33.22071,115.47419
,,-32.39346,115.48829
,,-34.81687,115.44545
,,-34.01884,115.46028
,,-31.53709,115.50246
,,-33.2062,115.47475
,,-32.37895,115.48882
,,-34.80237,115.44605
,,-31.52258,115.50297
,,-34.00433,115.46086
,,-33.1917,115.4753
,,-32.36444,115.48936
,,-34.78787,115.44665
,,-31.50807,115.50349
,,-33.98983,115.46144
,,-32.34994,115.48989
,,-33.17719,115.47586
,,-34.77337,115.44724
,,-31.49356,115.50401
,,-33.97533,115.46201
,,-32.33544,115.49043
,,-33.16269,115.47642
,,-34.75887,115.44784
,,-31.47905,115.50453
,,-33.96082,115.46259
,,-32.32093,115.49096
,,-33.14818,115.47697
,,-31.46454,115.50505
,,-34.74436,115.44843
,,-33.94633,115.46316
,,-32.30643,115.4915
,,-33.13367,115.47753
,,-31.45004,115.50556
,,-34.72987,115.44903
,,-33.93182,115.46374
,,-32.29191,115.49204
,,-33.11917,115.47809
,,-31.43553,115.50608
,,-34.71536,115.44963
,,-32.2774,115.49257
,,-33.91731,115.46431
,,-33.10467,115.47864
,,-31.42101,115.50659
,,-34.70086,115.45022
,,-32.26289,115.49311
,,-33.90281,115.46489
,,-33.09016,115.4792
,,-31.40651,115.50711
,,-34.68636,115.45081
,,-32.24839,115.49364
,,-33.88831,115.46546
,,-33.07565,115.47975
,,-31.392,115.50763
,,-34.67186,115.45141
,,-32.23388,115.49418
,,-33.8738,115.46604
,,-33.06115,115.4803
,,-31.37749,115.50814
,,-32.21937,115.49471
,,-34.65735,115.452
,,-33.8593,115.46661
,,-33.04665,115.48087
,,-31.36298,115.50866
,,-32.20487,115.49525
,,-34.64285,115.45259
,,-33.8448,115.46718
,,-33.03214,115.48142
,,-31.34847,115.50917
,,-32.19036,115.49578
,,-34.62835,115.45319
,,-33.01763,115.48197
,,-33.8303,115.46776
,,-31.33396,115.50968
,,-32.17585,115.49631
,,-34.61385,115.45378
,,-33.00313,115.48252
,,-33.81579,115.46833
,,-31.31945,115.5102
,,-32.16135,115.49685
,,-34.59934,115.45437
,,-32.98862,115.48307
,,-31.30495,115.51071
,,-33.80129,115.4689
,,-32.14684,115.49738
,,-31.29044,115.51122
,,-34.58485,115.45496
,,-32.97412,115.48362
,,-33.78679,115.46947
,,-32.13233,115.49791
,,-31.27592,115.51174
,,-32.95962,115.48417
,,-34.57034,115.45555
,,-33.77228,115.47004
,,-32.11782,115.49844
,,-31.26141,115.51225
,,-32.94511,115.48472
,,-34.55584,115.45614
,,-33.75777,115.47061
,,-32.10332,115.49897
,,-31.24691,115.51276
,,-32.9306,115.48527
,,-34.54134,115.45673
,,-33.74327,115.47118
,,-32.08881,115.4995
,,-31.2324,115.51327
,,-32.91609,115.48582
,,-34.52684,115.45732
,,-33.72877,115.47175
,,-32.0743,115.50003
,,-31.21788,115.51378
,,-32.90159,115.48637
,,-33.71426,115.47232
,,-34.51233,115.45791
,,-32.0598,115.50056
,,-31.20338,115.51429
,,-32.88708,115.48692
,,-33.69976,115.47289
,,-34.49784,115.4585
,,-32.04529,115.50109
,,-31.18887,115.5148
,,-32.87258,115.48747
,,-33.68526,115.47346
,,-34.48333,115.45909
,,-32.03078,115.50162
,,-31.17436,115.51531
,,-32.85808,115.48802
,,-33.67075,115.47403
,,-34.46882,115.45968
,,-32.01628,115.50215
,,-31.15985,115.51582
,,-32.84357,115.48857
,,-33.65625,115.4746
,,-34.45433,115.46026
,,-32.00176,115.50268
,,-31.14534,115.51633
,,-32.82906,115.48912
,,-33.64175,115.47516
,,-31.98725,115.50321
,,-34.43982,115.46085
,,-31.13083,115.51684
,,-32.81456,115.48967
,,-33.62724,115.47573
,,-31.97274,115.50374
,,-31.11632,115.51735
,,-34.42532,115.46144
,,-32.80005,115.49021
,,-33.61274,115.4763
,,-31.10181,115.51786
,,-31.95824,115.50426
,,-34.41081,115.46202
,,-35.19431,115.44742
,,-32.78554,115.49076
,,-31.0873,115.51836
,,-31.94373,115.50479
,,-33.59824,115.47686
,,-34.39632,115.46261
,,-35.17981,115.44803
,,-32.77103,115.49131
,,-31.07279,115.51887
,,-31.92922,115.50532
,,-33.58373,115.47743
,,-34.38181,115.46319
,,-35.1653,115.44863
,,-32.75653,115.49185
,,-31.05828,115.51938
,,-31.91472,115.50584
,,-33.56922,115.47799
,,-34.36731,115.46378
,,-35.15081,115.44924
,,-32.74202,115.4924
,,-31.04377,115.51988
,,-31.90021,115.50637
,,-33.55472,115.47856
,,-34.35281,115.46436
,,-35.13631,115.44984
,,-32.72751,115.49294
,,-31.02926,115.52039
,,-31.8857,115.5069
,,-33.54022,115.47912
,,-34.33831,115.46495
,,-35.1218,115.45045
,,-32.71301,115.49349
,,-31.01475,115.5209
,,-31.87119,115.50742
,,-33.52571,115.47969
,,-34.3238,115.46553
,,-35.1073,115.45105
,,-32.69851,115.49403
,,-31.00024,115.5214
,,-31.85668,115.50795
,,-33.51121,115.48025
,,-34.30931,115.46611
,,-30.98573,115.52191
,,-32.684,115.49457
,,-35.0928,115.45165
,,-31.84217,115.50847
,,-33.49671,115.48082
,,-34.2948,115.4667
,,-32.6695,115.49512
,,-35.0783,115.45226
,,-31.82766,115.50899
,,-33.4822,115.48138
,,-34.2803,115.46728
,,-32.65499,115.49566
,,-31.81316,115.50952
,,-35.0638,115.45286
,,-33.4677,115.48194
,,-34.2658,115.46786
,,-32.64048,115.4962
,,-31.79865,115.51004
,,-35.0493,115.45346
,,-33.45319,115.4825
,,-34.25129,115.46844
,,-32.62597,115.49675
,,-31.78414,115.51056
,,-35.0348,115.45406
,,-33.43868,115.48306
,,-32.61147,115.49729
,,-34.23679,115.46903
,,-31.76964,115.51109
,,-35.0203,115.45466
,,-33.42418,115.48363
,,-32.59696,115.49783
,,-31.75513,115.51161
,,-34.22228,115.46961
,,-35.0058,115.45526
,,-33.40968,115.48419
,,-32.58245,115.49837
,,-31.74062,115.51213
,,-34.20779,115.47019
,,-34.9913,115.45586
,,-33.39517,115.48475
,,-32.56795,115.49891
,,-31.72611,115.51265
,,-34.19328,115.47077
,,-34.97679,115.45646
,,-33.38067,115.48531
,,-31.7116,115.51317
,,-32.55344,115.49945
,,-34.17878,115.47135
,,-34.9623,115.45706
,,-33.36617,115.48587
,,-31.69709,115.51369
,,-32.53894,115.49999
,,-34.16428,115.47193
,,-34.9478,115.45766
,,-33.35166,115.48643
,,-31.68258,115.51421
,,-32.52444,115.50053
,,-34.14978,115.4725
,,-34.93329,115.45826
,,-33.33715,115.48698
,,-31.66808,115.51473
,,-32.50993,115.50107
,,-34.13527,115.47308
,,-33.32265,115.48754
,,-34.9188,115.45886
,,-31.65357,115.51525
,,-32.49542,115.50161
,,-34.12077,115.47366
,,-33.30815,115.4881
,,-31.63906,115.51577
,,-34.90429,115.45945
,,-32.48091,115.50215
,,-34.10627,115.47424
,,-33.29364,115.48866
,,-31.62454,115.51629
,,-34.88979,115.46005
,,-32.4664,115.50268
,,-34.09176,115.47482
,,-31.61004,115.51681
,,-33.27913,115.48922
,,-32.45189,115.50322
,,-34.87529,115.46065
,,-34.07726,115.47539
,,-31.59553,115.51733
,,-33.26463,115.48977
,,-32.43739,115.50376
,,-34.86079,115.46124
,,-34.06276,115.47597
,,-31.58102,115.51784
,,-33.25013,115.49033
,,-32.42289,115.5043
,,-34.84629,115.46184
,,-34.04825,115.47654
,,-31.56652,115.51836
,,-33.23562,115.49089
,,-32.40837,115.50485
,,-34.83178,115.46244
,,-34.03375,115.47712
,,-31.55201,115.51888
,,-33.22112,115.49144
,,-32.39386,115.50538
,,-34.81729,115.46303
,,-34.01925,115.47769
,,-31.5375,115.5194
,,-33.20661,115.492
,,-32.37936,115.50592
,,-34.80278,115.46363
,,-31.52298,115.51991
,,-34.00474,115.47827
,,-33.1921,115.49255
,,-32.36486,115.50645
,,-34.78828,115.46422
,,-31.50848,115.52043
,,-33.99024,115.47884
,,-32.35035,115.50698
,,-33.1776,115.49311
,,-34.77379,115.46481
,,-31.49397,115.52094
,,-33.97574,115.47942
,,-32.33584,115.50751
,,-33.1631,115.49366
,,-34.75928,115.46541
,,-31.47946,115.52146
,,-33.96124,115.47999
,,-32.32134,115.50805
,,-33.14859,115.49421
,,-31.46496,115.52197
,,-34.74478,115.466
,,-33.94673,115.48056
,,-32.30683,115.50858
,,-33.13408,115.49477
,,-31.45044,115.52249
,,-34.73027,115.46659
,,-33.93222,115.48114
,,-32.29232,115.50911
,,-33.11958,115.49532
,,-31.43593,115.523
,,-34.71578,115.46718
,,-32.27782,115.50965
,,-33.91773,115.48171
,,-33.10507,115.49588
,,-31.42142,115.52351
,,-34.70127,115.46778
,,-32.26331,115.51018
,,-33.90322,115.48228
,,-33.09057,115.49643
,,-31.40692,115.52403
,,-34.68677,115.46837
,,-32.2488,115.51071
,,-33.88872,115.48285
,,-33.07607,115.49698
,,-31.39241,115.52454
,,-34.67227,115.46896
,,-32.23429,115.51125
,,-33.87422,115.48342
,,-33.06156,115.49753
,,-31.37789,115.52505
,,-34.65776,115.46955
,,-32.21979,115.51178
,,-33.85971,115.48399
,,-33.04705,115.49809
,,-31.36339,115.52556
,,-32.20528,115.51231
,,-34.64326,115.47014
,,-33.84521,115.48456
,,-33.03255,115.49863
,,-31.34888,115.52608
,,-32.19077,115.51284
,,-34.62876,115.47073
,,-33.01805,115.49918
,,-33.83071,115.48513
,,-31.33437,115.52659
,,-32.17627,115.51337
,,-34.61426,115.47132
,,-33.00354,115.49973
,,-33.8162,115.4857
,,-31.31986,115.5271
,,-32.16176,115.5139
,,-34.59976,115.47191
,,-32.98903,115.50028
,,-31.30535,115.52761
,,-33.8017,115.48627
,,-32.14725,115.51443
,,-31.29084,115.52812
,,-34.58526,115.47249
,,-32.97453,115.50083
,,-33.78719,115.48684
,,-32.13274,115.51496
,,-31.27633,115.52863
,,-32.96002,115.50138
,,-34.57076,115.47308
,,-33.77269,115.48741
,,-32.11823,115.51549
,,-31.26183,115.52914
,,-32.94551,115.50193
,,-34.55625,115.47367
,,-33.75819,115.48798
,,-32.10372,115.51602
,,-31.24731,115.52965
,,-32.93101,115.50247
,,-34.54175,115.47426
,,-33.74368,115.48854
,,-32.08921,115.51654
,,-31.2328,115.53016
,,-32.91651,115.50302
,,-34.52725,115.47484
,,-33.72918,115.48911
,,-32.07471,115.51707
,,-31.2183,115.53066
,,-32.902,115.50357
,,-33.71468,115.48968
,,-34.51275,115.47543
,,-32.0602,115.5176
,,-31.20379,115.53117
,,-32.88749,115.50411
,,-33.70017,115.49024
,,-34.49824,115.47601
,,-32.04569,115.51813
,,-31.18927,115.53168
,,-32.87299,115.50466
,,-33.68567,115.49081
,,-34.48375,115.4766
,,-32.03118,115.51865
,,-31.17476,115.53219
,,-32.85848,115.50521
,,-33.67116,115.49137
,,-34.46924,115.47718
,,-32.01668,115.51918
,,-31.16026,115.53269
,,-32.84397,115.50575
,,-33.65666,115.49194
,,-34.45473,115.47777
,,-32.00217,115.5197
,,-31.14575,115.5332
,,-32.82947,115.5063
,,-33.64215,115.4925
,,-31.98766,115.52023
,,-34.44024,115.47835
,,-31.13123,115.53371
,,-32.81497,115.50684
,,-33.62765,115.49307
,,-31.97316,115.52076
,,-31.11673,115.53421
,,-34.42573,115.47894
,,-32.80046,115.50739
,,-33.61315,115.49363
,,-31.10222,115.53472
,,-31.95865,115.52128
,,-34.41123,115.47952
,,-35.19471,115.46508
,,-32.78596,115.50793
,,-31.08771,115.53522
,,-31.94414,115.5218
,,-33.59864,115.49419
,,-34.39672,115.4801
,,-35.18022,115.46568
,,-32.77145,115.50847
,,-31.07319,115.53573
,,-31.92964,115.52233
,,-33.58414,115.49476
,,-34.38223,115.48068
,,-35.16572,115.46629
,,-32.75694,115.50902
,,-31.05869,115.53623
,,-31.91513,115.52285
,,-33.56964,115.49532
,,-34.36772,115.48127
,,-35.15121,115.46689
,,-32.74243,115.50956
,,-31.04418,115.53674
,,-31.90061,115.52338
,,-33.55513,115.49588
,,-34.35322,115.48185
,,-35.13672,115.46749
,,-32.72793,115.5101
,,-31.02966,115.53724
,,-31.8861,115.5239
,,-33.54063,115.49644
,,-34.33872,115.48243
,,-35.12222,115.46809
,,-32.71342,115.51064
,,-31.01515,115.53774
,,-31.8716,115.52442
,,-33.52612,115.497
,,-34.32422,115.48301
,,-35.10771,115.46869
,,-32.69891,115.51119
,,-31.00065,115.53825
,,-31.85709,115.52494
,,-33.51162,115.49756
,,-34.30971,115.48359
,,-32.68441,115.51173
,,-30.98614,115.53875
,,-35.09322,115.46929
,,-31.84258,115.52546
,,-33.49711,115.49812
,,-34.29522,115.48417
,,-32.6699,115.51227
,,-35.07872,115.46989
,,-31.82808,115.52599
,,-33.48261,115.49868
,,-34.28071,115.48475
,,-32.65539,115.51281
,,-31.81357,115.52651
,,-35.06421,115.47049
,,-33.46811,115.49924
,,-34.26621,115.48533
,,-32.64089,115.51335
,,-31.79906,115.52703
,,-35.04971,115.47109
,,-33.4536,115.4998
,,-34.2517,115.48591
,,-32.62639,115.51389
,,-31.78455,115.52755
,,-35.03521,115.47169
,,-33.4391,115.50036
,,-32.61188,115.51443
,,-34.2372,115.48649
,,-31.77005,115.52807
,,-35.02071,115.47229
,,-33.42459,115.50092
,,-32.59737,115.51497
,,-31.75553,115.52859
,,-34.2227,115.48706
,,-35.00621,115.47288
,,-33.41009,115.50148
,,-32.58287,115.51551
,,-31.74102,115.52911
,,-34.20819,115.48764
,,-34.99171,115.47348
,,-33.39559,115.50204
,,-32.56836,115.51604
,,-31.72652,115.52963
,,-34.1937,115.48822
,,-34.97721,115.47408
,,-33.38108,115.50259
,,-31.71201,115.53014
,,-32.55385,115.51658
,,-34.17919,115.48879
,,-34.96271,115.47467
,,-33.36657,115.50315
,,-31.6975,115.53066
,,-32.53935,115.51712
,,-34.16469,115.48937
,,-34.94821,115.47527
,,-33.35207,115.50371
,,-31.68299,115.53118
,,-32.52484,115.51765
,,-34.15019,115.48995
,,-34.93371,115.47586
,,-33.33757,115.50426
,,-31.66848,115.5317
,,-32.51033,115.51819
,,-34.13568,115.49052
,,-33.32306,115.50482
,,-34.9192,115.47646
,,-31.65397,115.53221
,,-32.49582,115.51872
,,-34.12118,115.4911
,,-33.30855,115.50537
,,-31.63946,115.53273
,,-34.9047,115.47705
,,-32.48132,115.51926
,,-34.10667,115.49167
,,-33.29405,115.50593
,,-31.62496,115.53325
,,-34.89021,115.47765
,,-32.46681,115.51979
,,-34.09218,115.49225
,,-31.61045,115.53376
,,-33.27955,115.50648
,,-32.4523,115.52033
,,-34.8757,115.47824
,,-34.07767,115.49282
,,-31.59594,115.53428
,,-33.26504,115.50704
,,-32.4378,115.52086
,,-34.8612,115.47883
,,-34.06317,115.49339
,,-31.58142,115.53479
,,-33.25053,115.50759
,,-32.42329,115.5214
,,-34.8467,115.47943
,,-34.04867,115.49397
,,-31.56692,115.53531
,,-33.23603,115.50814
,,-32.40878,115.52194
,,-34.8322,115.48002
,,-34.03416,115.49454
,,-31.55241,115.53582
,,-33.22153,115.5087
,,-32.39427,115.52247
,,-34.81769,115.48061
,,-34.01966,115.49511
,,-31.5379,115.53633
,,-33.20702,115.50925
,,-32.37977,115.52301
,,-34.8032,115.4812
,,-31.5234,115.53685
,,-34.00515,115.49568
,,-33.19252,115.5098
,,-32.36526,115.52354
,,-34.78869,115.48179
,,-31.50889,115.53736
,,-33.99065,115.49625
,,-32.35075,115.52407
,,-33.17801,115.51035
,,-34.77419,115.48239
,,-31.49438,115.53787
,,-33.97615,115.49682
,,-32.33625,115.5246
,,-33.16351,115.5109
,,-34.75969,115.48298
,,-31.47986,115.53839
,,-33.96164,115.49739
,,-32.32175,115.52513
,,-33.149,115.51146
,,-31.46536,115.5389
,,-34.74519,115.48357
,,-33.94715,115.49796
,,-32.30724,115.52566
,,-33.13449,115.51201
,,-31.45085,115.53941
,,-34.73069,115.48415
,,-33.93264,115.49853
,,-32.29273,115.52619
,,-33.11999,115.51256
,,-31.43634,115.53992
,,-34.71618,115.48474
,,-32.27822,115.52672
,,-33.91813,115.4991
,,-33.10548,115.51311
,,-31.42183,115.54043
,,-34.70169,115.48533
,,-32.26371,115.52725
,,-33.90364,115.49967
,,-33.09098,115.51366
,,-31.40732,115.54094
,,-34.68718,115.48592
,,-32.2492,115.52778
,,-33.88913,115.50024
,,-33.07647,115.51421
,,-31.39281,115.54145
,,-34.67267,115.48651
,,-32.2347,115.52831
,,-33.87462,115.50081
,,-33.06197,115.51475
,,-31.3783,115.54196
,,-34.65818,115.48709
,,-32.22019,115.52884
,,-33.86012,115.50138
,,-33.04747,115.51531
,,-31.3638,115.54247
,,-32.20568,115.52937
,,-34.64367,115.48768
,,-33.84562,115.50194
,,-33.03296,115.51585
,,-31.34929,115.54298
,,-32.19117,115.5299
,,-34.62917,115.48827
,,-33.01845,115.5164
,,-33.83112,115.50251
,,-31.33477,115.54349
,,-32.17667,115.53042
,,-34.61467,115.48885
,,-33.00394,115.51694
,,-33.81661,115.50308
,,-31.32026,115.544
,,-32.16216,115.53095
,,-34.60017,115.48944
,,-32.98944,115.51749
,,-31.30576,115.54451
,,-33.80211,115.50364
,,-32.14765,115.53148
,,-31.29125,115.54501
,,-34.58567,115.49003
,,-32.97494,115.51804
,,-33.78761,115.50421
,,-32.13315,115.53201
,,-31.27673,115.54552
,,-32.96043,115.51858
,,-34.57116,115.49061
,,-33.7731,115.50477
,,-32.11864,115.53253
,,-31.26223,115.54603
,,-32.94593,115.51913
,,-34.55667,115.49119
,,-33.7586,115.50534
,,-32.10413,115.53306
,,-31.24772,115.54653
,,-32.93142,115.51967
,,-34.54216,115.49178
,,-33.74409,115.5059
,,-32.08962,115.53358
,,-31.23321,115.54704
,,-32.91691,115.52022
,,-34.52766,115.49236
,,-33.72959,115.50647
,,-32.07512,115.53411
,,-31.2187,115.54755
,,-32.9024,115.52076
,,-33.71508,115.50703
,,-34.51316,115.49294
,,-32.06061,115.53463
,,-31.20419,115.54805
,,-32.8879,115.52131
,,-33.70058,115.50759
,,-34.49866,115.49353
,,-32.0461,115.53516
